"id","format1","format2","format3","format4","format5","format6","format7","format8","format9","format10","format11","format12","format13","format14"
"SK-C-535","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3658","waterverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4225","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-793","koper","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4644","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3119","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-670","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4833","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-232-A","andesiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-194","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-210","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3246","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-870","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-671","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-345","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-1454","perkament","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-1751","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3230","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4868","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-2388","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4703","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-1618","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4057","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4052","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3949","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-1935","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-302","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3982","eikenhout","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-718","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3347","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3853","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-2568","olieverf","paneel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3981","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-321","doek","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-206","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-230","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-195","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-200","koper","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4674","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-298","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3988","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-1293","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3276","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-1299","olieverf","doek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3259","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-2264","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-613","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-2045","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3944","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-602","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-4150","hout","notenhout","riet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1902-A-4593","grafiet","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-15982","eikenhout","palissanderhout","ebbenhout","hout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2567","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16625","hout","eikenhout","ebbenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BFR-417","hout","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10831-A","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10515","hout","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-125","hout","eikenhout","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1902-A-4578","waterverf","gouache (waterverf)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1887-A-1392","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-1009","notenhout","palissanderhout","hout","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1984-11","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-5837","purperharthout","eikenhout","grenenhout","laken (materiaal)","koord","koper","hout",NA,NA,NA,NA,NA,NA,NA
"BK-NM-8845","hout","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16019","hout","fluweel","koper","palissanderhout","ebbenhout","leer",NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1777","hout","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16709","hout","lindehout","coromandellak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-D-00-176","goudkleurig bladmetaal","verf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10269","eikenhout","lindehout","hout","verguldsel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-328-A","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11131","eikenhout","marmer","hout","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1913-11","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1953-140","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RAK-1992-1","steen (materiaal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1950-392","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1993-33","dekverf","gouache (waterverf)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1891-A-2471","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1979-101","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1959-14","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1971-52","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4885","olieverf","doek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1889-A-2120","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12400-437","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1993-5-2","karton","fotodrager",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-5850","hout","eikenhout","ebbenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1883-A-239","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1888-A-1536","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3606","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-482","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-NM-7088","email","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-406","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BFR-419","eikenhout","notenhout","hout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1810","hout","eikenhout","ebbenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-538","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16431","wortelnotenhout","esdoornhout","hout","eikenhout","rozenhout","spiegelglas","zilver","amalgaam",NA,NA,NA,NA,NA,NA
"RP-T-1886-A-621","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-NM-7050","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-5671","hout","wortelnotenhout","ebbenhout","eikenhout","notenhout","rozenhout","palissanderhout","glas","verguldsel","amalgaam","ivoor",NA,NA,NA
"NG-VG-1-569","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-NM-7060","goud","parel","diamant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-594","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-407-A","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1966-10","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12400-61","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12400-93","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2384","messing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-14111","koperlegering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1975-87-A","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1668","messing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16911","koperlegering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1957-11","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2807-1","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1960-11","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-315-A","waterverf","bladmetaal","hout","ivoor","stras",NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-5153","messing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3133","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16915","koperlegering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-475","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16923","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-AM-12","zilver","buffelhoorn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-13030","koperlegering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2806-1","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-5445","brons","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12400-91","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1971-117","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1723","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16912","koperlegering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11163","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1931-182","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-48-A","zijde","gouddraad","wasleer","kant (materiaal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1961-75","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1889-A-2056","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1982-75","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1992-3","dekverf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1984-1","dekverf","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1888-A-1510","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1987-2","hoorn (materiaal)","goud","diamant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16535","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1981-51","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1959-19","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1961-63","ebbenhout","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1975-101","turkoois","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1988-15-A","zilver","verguldsel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1990-1","hoorn (materiaal)","goud","smaragd","email","diamant","citrien",NA,NA,NA,NA,NA,NA,NA,NA
"BK-16089-A","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1960-16-A","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10244-A","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-AM-16-C","zilver","verguldsel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1954-37","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-4313","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1964-13","mahoniehout","eikenhout","zilver","fluweel","zijde","koord",NA,NA,NA,NA,NA,NA,NA,NA
"NG-NM-583","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11450","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1960-13-A","zilver","verguldsel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17045","goud","email",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-5326","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-AM-17-A","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-VBR-395","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11146","linnen","wol","zijde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-233","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1956-62","zijde","wol","wol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11702","wol","wol","zijde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-126","zilver","been",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1953-19","brons","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1981-1","buxushout","kalfsleer","koper","fluweel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1967-25","wol","wol","zijde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3099","zandsteen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-248","rips","katoen","zijde","vloszijde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11452","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-15116","gips","leisteen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1959-2","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-AM-51-7","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-17","hout","kant (materiaal)","cr�pe georgette","goud","diamant","parel",NA,NA,NA,NA,NA,NA,NA,NA
"NG-NM-7445","vilt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1897-A-3487","kardoespapier","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1894-A-3023(R)","geprepareerd papier","zilverstift",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1905-73","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-AM-51-6","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-AM-51-11","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1890-A-2339","geprepareerd papier","verf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12400-443","aardewerk","tinglazuur","metaal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1960-15-A","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1958-44","zilver","nautilusschelp","amethist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17523","staal","koper","naaldhout","hout","essenhout","esdoornhout",NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3516","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-NM-6520","porselein","glazuur","email",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-2664","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-2362","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-1595","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1981-68","inkt","potlood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-1916","parelmoer","hout","marmer","toetssteen","ebbenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1960-205","krijt","potlood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RAK-1991-10","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1883-A-277","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-14201","hout","eikenhout","palissanderhout","ebbenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-4457","zijde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RAK-1968-1-A","verfstof",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-NM-6462","porselein","glazuur","email","kobalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-1965-88","porselein","glazuur","kobalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-615","steengoed","glazuur","metaal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-1291","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4881","olieverf","doek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-239","andesiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RAK-1989-2","brons","verguldsel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4878","olieverf","doek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-51","jade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-1318","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RAK-1988-2","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-178","hout","lak","parelmoer","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-269","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-1237","aardewerk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-156","hout","lak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-71","kalksteen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-311","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-9","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RAK-1988-18","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-251","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-MAK-1307","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-116","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4867","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3245","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3066","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-956","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-359","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-393","olieverf","doek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3138","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3888","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-1409","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3118","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-347","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3920","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-2003","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-112","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-446","koper","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-384","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4090","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-2813","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-2332","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-351","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-683","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-1786","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3962","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-390","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-248","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-34","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3852","olieverf","paneel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-672","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-4117","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3835","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-2952","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3911","paneel","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-C-177","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-A-3953","doek","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
